date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,10SEJ_nlcd82_00,10SEJ,10S,82,2024,6.0,23.0,110
2015-10-01,10SEJ_nlcd82_01,10SEJ,10S,82,2024,6.0,33.0,107
2015-10-01,10SFE_nlcd82_00,10SFE,10S,82,2024,6.0,34.0,116
2015-10-01,10SFE_nlcd82_01,10SFE,10S,82,2024,6.0,18.0,116
2015-10-01,10SFF_nlcd82_00,10SFF,10S,82,2024,5.0,84.0,100
2015-10-01,10SFF_nlcd82_01,10SFF,10S,82,2024,6.0,52.0,109
2015-10-01,10SFG_nlcd82_00,10SFG,10S,82,2024,5.0,78.0,112
2015-10-01,10SFG_nlcd82_01,10SFG,10S,82,2024,4.0,55.0,107
2015-10-01,10SFH_nlcd82_00,10SFH,10S,82,2024,6.0,35.0,124
2015-10-01,10SFH_nlcd82_01,10SFH,10S,82,2024,4.0,25.0,96
2015-10-01,10SFJ_nlcd82_00,10SFJ,10S,82,2024,5.0,54.0,100
2015-10-01,10SFJ_nlcd82_01,10SFJ,10S,82,2024,6.0,64.0,92
2015-10-01,10SGD_nlcd82_00,10SGD,10S,82,2024,6.0,17.0,89
2015-10-01,10SGE_nlcd82_00,10SGE,10S,82,2024,4.0,20.0,110
2015-10-01,10SGF_nlcd82_00,10SGF,10S,82,2024,6.0,24.0,128
2015-10-01,10SGG_nlcd82_00,10SGG,10S,82,2024,5.0,42.0,96
2015-10-01,10SGH_nlcd82_00,10SGH,10S,82,2024,5.0,19.0,95
2015-10-01,10SGJ_nlcd82_00,10SGJ,10S,82,2024,5.0,20.0,74
2015-10-01,10SDJ_nlcd90_00,10SDJ,10S,90,2024,4.0,73.0,78
2015-10-01,10SDJ_nlcd90_01,10SDJ,10S,90,2024,4.0,49.0,55
2015-10-01,10SEG_nlcd90_00,10SEG,10S,90,2024,5.0,38.0,70
2015-10-01,10SEG_nlcd90_01,10SEG,10S,90,2024,5.0,65.0,96
2015-10-01,10SEH_nlcd90_00,10SEH,10S,90,2024,6.0,49.0,102
2015-10-01,10SEH_nlcd90_01,10SEH,10S,90,2024,5.0,58.0,97
2015-10-01,10SEJ_nlcd90_00,10SEJ,10S,90,2024,4.0,77.0,108
