date,point_id,mgrs,nlcd,count,et,eto
2021-10-01,12R_nlcd82_02,12R,82,5.0,86.0,144
2021-10-01,12R_nlcd90_02,12R,90,4.0,100.0,135
2021-10-01,12R_nlcd31_01,12R,31,4.0,28.0,137
2021-10-01,12R_nlcd41_01,12R,41,6.0,92.0,134
2021-10-01,12R_nlcd42_01,12R,42,5.0,61.0,142
2021-10-01,12R_nlcd43_01,12R,43,4.0,84.0,134
2021-10-01,12R_nlcd52_01,12R,52,4.0,61.0,132
2021-10-01,12R_nlcd71_01,12R,71,5.0,20.0,145
2021-10-01,12R_nlcd81_01,12R,81,5.0,70.0,149
2021-10-01,12R_nlcd82_01,12R,82,5.0,75.0,144
2021-10-01,12R_nlcd90_01,12R,90,4.0,68.0,152
2021-10-01,12R_nlcd31_00,12R,31,4.0,29.0,129
2021-10-01,12R_nlcd41_00,12R,41,6.0,96.0,135
2021-10-01,12R_nlcd42_00,12R,42,4.0,50.0,142
2021-10-01,12R_nlcd43_00,12R,43,5.0,41.0,129
2021-10-01,12R_nlcd52_00,12R,52,5.0,62.0,124
2021-10-01,12R_nlcd71_00,12R,71,5.0,15.0,145
2021-10-01,12R_nlcd81_00,12R,81,4.0,76.0,133
2021-10-01,12R_nlcd82_00,12R,82,5.0,92.0,144
2021-10-01,12R_nlcd90_00,12R,90,5.0,93.0,133
2021-11-01,12R_nlcd31_08,12R,31,5.0,10.0,89
2021-11-01,12R_nlcd41_08,12R,41,5.0,67.0,92
2021-11-01,12R_nlcd42_08,12R,42,5.0,39.0,86
2021-11-01,12R_nlcd43_08,12R,43,5.0,46.0,89
2021-11-01,12R_nlcd52_08,12R,52,5.0,15.0,93
2021-11-01,12R_nlcd71_08,12R,71,5.0,19.0,88
2021-11-01,12R_nlcd81_08,12R,81,4.0,56.0,85
2021-11-01,12R_nlcd82_08,12R,82,5.0,54.0,90
2021-11-01,12R_nlcd90_08,12R,90,5.0,51.0,83
2021-11-01,12R_nlcd31_07,12R,31,5.0,10.0,89
2021-11-01,12R_nlcd41_07,12R,41,5.0,48.0,86
2021-11-01,12R_nlcd42_07,12R,42,5.0,30.0,98
2021-11-01,12R_nlcd43_07,12R,43,5.0,31.0,84
2021-11-01,12R_nlcd52_07,12R,52,5.0,15.0,91
2021-11-01,12R_nlcd71_07,12R,71,6.0,17.0,77
2021-11-01,12R_nlcd81_07,12R,81,6.0,24.0,92
2021-11-01,12R_nlcd82_07,12R,82,6.0,23.0,92
2021-11-01,12R_nlcd90_07,12R,90,4.0,50.0,97
2021-11-01,12R_nlcd31_06,12R,31,5.0,10.0,89
2021-11-01,12R_nlcd41_06,12R,41,5.0,54.0,92
2021-11-01,12R_nlcd42_06,12R,42,5.0,42.0,84
2021-11-01,12R_nlcd43_06,12R,43,4.0,50.0,82
2021-11-01,12R_nlcd52_06,12R,52,5.0,8.0,94
2021-11-01,12R_nlcd71_06,12R,71,5.0,26.0,110
2021-11-01,12R_nlcd81_06,12R,81,4.0,37.0,82
2021-11-01,12R_nlcd82_06,12R,82,5.0,28.0,92
2021-11-01,12R_nlcd90_06,12R,90,5.0,41.0,83
2021-11-01,12R_nlcd31_05,12R,31,5.0,41.0,89
2021-11-01,12R_nlcd41_05,12R,41,5.0,59.0,93
2021-11-01,12R_nlcd42_05,12R,42,5.0,34.0,82
2021-11-01,12R_nlcd43_05,12R,43,5.0,50.0,89
2021-11-01,12R_nlcd52_05,12R,52,5.0,14.0,106
2021-11-01,12R_nlcd71_05,12R,71,6.0,21.0,78
2021-11-01,12R_nlcd81_05,12R,81,4.0,49.0,88
2021-11-01,12R_nlcd82_05,12R,82,4.0,30.0,96
2021-11-01,12R_nlcd90_05,12R,90,4.0,36.0,97
2021-11-01,12R_nlcd31_04,12R,31,4.0,7.0,91
2021-11-01,12R_nlcd41_04,12R,41,5.0,62.0,92
2021-11-01,12R_nlcd42_04,12R,42,5.0,22.0,89
2021-11-01,12R_nlcd43_04,12R,43,4.0,54.0,84
2021-11-01,12R_nlcd52_04,12R,52,5.0,31.0,86
2021-11-01,12R_nlcd71_04,12R,71,6.0,42.0,105
2021-11-01,12R_nlcd81_04,12R,81,4.0,38.0,103
2021-11-01,12R_nlcd82_04,12R,82,5.0,33.0,93
2021-11-01,12R_nlcd90_04,12R,90,5.0,71.0,92
2021-11-01,12R_nlcd31_03,12R,31,5.0,13.0,91
2021-11-01,12R_nlcd41_03,12R,41,5.0,54.0,92
2021-11-01,12R_nlcd42_03,12R,42,4.0,64.0,85
2021-11-01,12R_nlcd43_03,12R,43,5.0,40.0,87
2021-11-01,12R_nlcd52_03,12R,52,5.0,16.0,92
2021-11-01,12R_nlcd71_03,12R,71,5.0,16.0,88
2021-11-01,12R_nlcd81_03,12R,81,5.0,66.0,92
2021-11-01,12R_nlcd82_03,12R,82,6.0,29.0,96
2021-11-01,12R_nlcd90_03,12R,90,4.0,42.0,90
2021-11-01,12R_nlcd31_02,12R,31,4.0,2.0,91
2021-11-01,12R_nlcd41_02,12R,41,5.0,73.0,92
2021-11-01,12R_nlcd42_02,12R,42,5.0,39.0,100
2021-11-01,12R_nlcd43_02,12R,43,5.0,47.0,98
2021-11-01,12R_nlcd52_02,12R,52,5.0,23.0,93
2021-11-01,12R_nlcd71_02,12R,71,4.0,25.0,109
2021-11-01,12R_nlcd81_02,12R,81,5.0,49.0,93
2021-11-01,12R_nlcd82_02,12R,82,4.0,29.0,93
2021-11-01,12R_nlcd90_02,12R,90,5.0,76.0,93
2021-11-01,12R_nlcd31_01,12R,31,4.0,10.0,89
2021-11-01,12R_nlcd41_01,12R,41,6.0,57.0,92
2021-11-01,12R_nlcd42_01,12R,42,5.0,31.0,102
2021-11-01,12R_nlcd43_01,12R,43,5.0,63.0,93
2021-11-01,12R_nlcd52_01,12R,52,4.0,24.0,88
2021-11-01,12R_nlcd71_01,12R,71,4.0,14.0,93
2021-11-01,12R_nlcd81_01,12R,81,4.0,33.0,104
2021-11-01,12R_nlcd82_01,12R,82,5.0,37.0,92
2021-11-01,12R_nlcd90_01,12R,90,4.0,39.0,95
2021-11-01,12R_nlcd31_00,12R,31,5.0,14.0,77
2021-11-01,12R_nlcd41_00,12R,41,4.0,69.0,93
2021-11-01,12R_nlcd42_00,12R,42,4.0,21.0,96
2021-11-01,12R_nlcd43_00,12R,43,5.0,17.0,87
2021-11-01,12R_nlcd52_00,12R,52,5.0,33.0,85
2021-11-01,12R_nlcd71_00,12R,71,5.0,4.0,93
2021-11-01,12R_nlcd81_00,12R,81,5.0,52.0,92
2021-11-01,12R_nlcd82_00,12R,82,5.0,36.0,93
2021-11-01,12R_nlcd90_00,12R,90,5.0,58.0,92
2021-12-01,12R_nlcd31_08,12R,31,5.0,12.0,73
2021-12-01,12R_nlcd41_08,12R,41,5.0,40.0,68
2021-12-01,12R_nlcd42_08,12R,42,5.0,27.0,66
2021-12-01,12R_nlcd43_08,12R,43,5.0,24.0,63
2021-12-01,12R_nlcd52_08,12R,52,5.0,18.0,79
2021-12-01,12R_nlcd71_08,12R,71,5.0,9.0,70
2021-12-01,12R_nlcd81_08,12R,81,4.0,33.0,65
2021-12-01,12R_nlcd82_08,12R,82,5.0,45.0,78
2021-12-01,12R_nlcd90_08,12R,90,5.0,30.0,63
2021-12-01,12R_nlcd31_07,12R,31,4.0,1.0,74
2021-12-01,12R_nlcd41_07,12R,41,4.0,19.0,67
2021-12-01,12R_nlcd42_07,12R,42,5.0,27.0,89
2021-12-01,12R_nlcd43_07,12R,43,5.0,30.0,61
2021-12-01,12R_nlcd52_07,12R,52,5.0,11.0,65
2021-12-01,12R_nlcd71_07,12R,71,5.0,10.0,58
2021-12-01,12R_nlcd81_07,12R,81,6.0,15.0,68
2021-12-01,12R_nlcd82_07,12R,82,6.0,24.0,91
2021-12-01,12R_nlcd90_07,12R,90,5.0,38.0,80
2021-12-01,12R_nlcd31_06,12R,31,4.0,1.0,74
2021-12-01,12R_nlcd41_06,12R,41,4.0,29.0,68
2021-12-01,12R_nlcd42_06,12R,42,4.0,54.0,65
2021-12-01,12R_nlcd43_06,12R,43,4.0,28.0,67
2021-12-01,12R_nlcd52_06,12R,52,4.0,7.0,79
2021-12-01,12R_nlcd71_06,12R,71,5.0,21.0,97
2021-12-01,12R_nlcd81_06,12R,81,5.0,18.0,63
2021-12-01,12R_nlcd82_06,12R,82,5.0,29.0,91
2021-12-01,12R_nlcd90_06,12R,90,4.0,35.0,64
2021-12-01,12R_nlcd31_05,12R,31,4.0,29.0,74
2021-12-01,12R_nlcd41_05,12R,41,5.0,37.0,69
2021-12-01,12R_nlcd42_05,12R,42,4.0,32.0,58
2021-12-01,12R_nlcd43_05,12R,43,5.0,31.0,74
2021-12-01,12R_nlcd52_05,12R,52,5.0,19.0,94
2021-12-01,12R_nlcd71_05,12R,71,6.0,14.0,58
2021-12-01,12R_nlcd81_05,12R,81,4.0,25.0,72
2021-12-01,12R_nlcd82_05,12R,82,6.0,41.0,80
2021-12-01,12R_nlcd90_05,12R,90,4.0,26.0,78
2021-12-01,12R_nlcd31_04,12R,31,4.0,10.0,75
2021-12-01,12R_nlcd41_04,12R,41,5.0,39.0,67
2021-12-01,12R_nlcd42_04,12R,42,4.0,12.0,73
2021-12-01,12R_nlcd43_04,12R,43,5.0,31.0,69
2021-12-01,12R_nlcd52_04,12R,52,4.0,36.0,84
2021-12-01,12R_nlcd71_04,12R,71,5.0,46.0,95
2021-12-01,12R_nlcd81_04,12R,81,4.0,28.0,92
2021-12-01,12R_nlcd82_04,12R,82,5.0,51.0,79
2021-12-01,12R_nlcd90_04,12R,90,5.0,41.0,68
2021-12-01,12R_nlcd31_03,12R,31,4.0,9.0,76
2021-12-01,12R_nlcd41_03,12R,41,4.0,29.0,68
2021-12-01,12R_nlcd42_03,12R,42,4.0,38.0,65
2021-12-01,12R_nlcd43_03,12R,43,5.0,22.0,66
2021-12-01,12R_nlcd52_03,12R,52,4.0,9.0,68
2021-12-01,12R_nlcd71_03,12R,71,4.0,8.0,86
2021-12-01,12R_nlcd81_03,12R,81,6.0,35.0,67
2021-12-01,12R_nlcd82_03,12R,82,6.0,29.0,80
2021-12-01,12R_nlcd90_03,12R,90,4.0,30.0,64
2021-12-01,12R_nlcd31_02,12R,31,4.0,6.0,76
2021-12-01,12R_nlcd41_02,12R,41,6.0,41.0,67
2021-12-01,12R_nlcd42_02,12R,42,4.0,43.0,88
2021-12-01,12R_nlcd43_02,12R,43,5.0,30.0,80
2021-12-01,12R_nlcd52_02,12R,52,5.0,15.0,73
2021-12-01,12R_nlcd71_02,12R,71,5.0,23.0,96
2021-12-01,12R_nlcd81_02,12R,81,5.0,32.0,69
2021-12-01,12R_nlcd82_02,12R,82,5.0,35.0,92
2021-12-01,12R_nlcd90_02,12R,90,5.0,43.0,69
2021-12-01,12R_nlcd31_01,12R,31,5.0,23.0,74
2021-12-01,12R_nlcd41_01,12R,41,5.0,28.0,67
2021-12-01,12R_nlcd42_01,12R,42,4.0,22.0,93
2021-12-01,12R_nlcd43_01,12R,43,5.0,27.0,68
2021-12-01,12R_nlcd52_01,12R,52,4.0,12.0,68
2021-12-01,12R_nlcd71_01,12R,71,5.0,14.0,93
2021-12-01,12R_nlcd81_01,12R,81,5.0,31.0,92
2021-12-01,12R_nlcd82_01,12R,82,5.0,28.0,91
2021-12-01,12R_nlcd90_01,12R,90,5.0,32.0,88
2021-12-01,12R_nlcd31_00,12R,31,5.0,13.0,68
2021-12-01,12R_nlcd41_00,12R,41,6.0,38.0,68
2021-12-01,12R_nlcd42_00,12R,42,4.0,41.0,85
2021-12-01,12R_nlcd43_00,12R,43,5.0,15.0,64
2021-12-01,12R_nlcd52_00,12R,52,5.0,22.0,59
2021-12-01,12R_nlcd71_00,12R,71,4.0,9.0,93
2021-12-01,12R_nlcd81_00,12R,81,4.0,37.0,67
2021-12-01,12R_nlcd82_00,12R,82,6.0,42.0,91
2021-12-01,12R_nlcd90_00,12R,90,4.0,44.0,67
2022-01-01,12R_nlcd31_08,12R,31,5.0,14.0,77
2022-01-01,12R_nlcd41_08,12R,41,5.0,47.0,77
2022-01-01,12R_nlcd42_08,12R,42,5.0,33.0,73
2022-01-01,12R_nlcd43_08,12R,43,5.0,29.0,72
2022-01-01,12R_nlcd52_08,12R,52,5.0,19.0,82
2022-01-01,12R_nlcd71_08,12R,71,6.0,29.0,76
2022-01-01,12R_nlcd81_08,12R,81,5.0,37.0,72
2022-01-01,12R_nlcd82_08,12R,82,5.0,59.0,80
2022-01-01,12R_nlcd90_08,12R,90,4.0,32.0,70
2022-01-01,12R_nlcd31_07,12R,31,4.0,4.0,78
2022-01-01,12R_nlcd41_07,12R,41,5.0,30.0,74
2022-01-01,12R_nlcd42_07,12R,42,4.0,33.0,85
2022-01-01,12R_nlcd43_07,12R,43,4.0,37.0,68
2022-01-01,12R_nlcd52_07,12R,52,4.0,13.0,76
2022-01-01,12R_nlcd71_07,12R,71,6.0,16.0,65
2022-01-01,12R_nlcd81_07,12R,81,6.0,17.0,78
2022-01-01,12R_nlcd82_07,12R,82,5.0,25.0,82
2022-01-01,12R_nlcd90_07,12R,90,4.0,46.0,84
2022-01-01,12R_nlcd31_06,12R,31,4.0,4.0,78
2022-01-01,12R_nlcd41_06,12R,41,5.0,45.0,77
2022-01-01,12R_nlcd42_06,12R,42,4.0,56.0,72
2022-01-01,12R_nlcd43_06,12R,43,5.0,29.0,72
2022-01-01,12R_nlcd52_06,12R,52,5.0,15.0,83
2022-01-01,12R_nlcd71_06,12R,71,4.0,22.0,92
2022-01-01,12R_nlcd81_06,12R,81,5.0,25.0,71
2022-01-01,12R_nlcd82_06,12R,82,5.0,39.0,83
2022-01-01,12R_nlcd90_06,12R,90,5.0,40.0,72
2022-01-01,12R_nlcd31_05,12R,31,4.0,27.0,78
2022-01-01,12R_nlcd41_05,12R,41,5.0,43.0,77
2022-01-01,12R_nlcd42_05,12R,42,5.0,29.0,67
2022-01-01,12R_nlcd43_05,12R,43,4.0,33.0,77
2022-01-01,12R_nlcd52_05,12R,52,4.0,20.0,93
2022-01-01,12R_nlcd71_05,12R,71,6.0,16.0,66
2022-01-01,12R_nlcd81_05,12R,81,5.0,27.0,76
2022-01-01,12R_nlcd82_05,12R,82,4.0,49.0,84
2022-01-01,12R_nlcd90_05,12R,90,5.0,36.0,82
2022-01-01,12R_nlcd31_04,12R,31,5.0,23.0,80
2022-01-01,12R_nlcd41_04,12R,41,4.0,44.0,78
2022-01-01,12R_nlcd42_04,12R,42,5.0,23.0,77
2022-01-01,12R_nlcd43_04,12R,43,5.0,26.0,74
2022-01-01,12R_nlcd52_04,12R,52,5.0,29.0,78
2022-01-01,12R_nlcd71_04,12R,71,6.0,43.0,93
2022-01-01,12R_nlcd81_04,12R,81,4.0,29.0,89
2022-01-01,12R_nlcd82_04,12R,82,5.0,63.0,82
2022-01-01,12R_nlcd90_04,12R,90,4.0,47.0,78
2022-01-01,12R_nlcd31_03,12R,31,5.0,21.0,80
2022-01-01,12R_nlcd41_03,12R,41,5.0,45.0,77
2022-01-01,12R_nlcd42_03,12R,42,5.0,33.0,72
2022-01-01,12R_nlcd43_03,12R,43,4.0,37.0,74
2022-01-01,12R_nlcd52_03,12R,52,4.0,13.0,77
2022-01-01,12R_nlcd71_03,12R,71,5.0,11.0,80
2022-01-01,12R_nlcd81_03,12R,81,5.0,40.0,77
2022-01-01,12R_nlcd82_03,12R,82,5.0,49.0,84
2022-01-01,12R_nlcd90_03,12R,90,4.0,22.0,73
2022-01-01,12R_nlcd31_02,12R,31,4.0,5.0,80
2022-01-01,12R_nlcd41_02,12R,41,6.0,55.0,78
2022-01-01,12R_nlcd42_02,12R,42,5.0,33.0,85
2022-01-01,12R_nlcd43_02,12R,43,5.0,26.0,84
2022-01-01,12R_nlcd52_02,12R,52,5.0,15.0,82
2022-01-01,12R_nlcd71_02,12R,71,4.0,19.0,90
2022-01-01,12R_nlcd81_02,12R,81,5.0,32.0,77
2022-01-01,12R_nlcd82_02,12R,82,4.0,36.0,83
2022-01-01,12R_nlcd90_02,12R,90,4.0,51.0,78
2022-01-01,12R_nlcd31_01,12R,31,5.0,23.0,78
2022-01-01,12R_nlcd41_01,12R,41,6.0,48.0,78
2022-01-01,12R_nlcd42_01,12R,42,5.0,26.0,88
2022-01-01,12R_nlcd43_01,12R,43,4.0,26.0,79
2022-01-01,12R_nlcd52_01,12R,52,4.0,23.0,77
2022-01-01,12R_nlcd71_01,12R,71,4.0,5.0,83
2022-01-01,12R_nlcd81_01,12R,81,5.0,19.0,87
2022-01-01,12R_nlcd82_01,12R,82,5.0,34.0,83
2022-01-01,12R_nlcd90_01,12R,90,5.0,22.0,87
2022-01-01,12R_nlcd31_00,12R,31,5.0,16.0,69
2022-01-01,12R_nlcd41_00,12R,41,6.0,46.0,79
2022-01-01,12R_nlcd42_00,12R,42,5.0,33.0,83
2022-01-01,12R_nlcd43_00,12R,43,5.0,23.0,74
2022-01-01,12R_nlcd52_00,12R,52,5.0,34.0,71
2022-01-01,12R_nlcd71_00,12R,71,4.0,6.0,83
2022-01-01,12R_nlcd81_00,12R,81,5.0,34.0,78
2022-01-01,12R_nlcd82_00,12R,82,4.0,35.0,83
2022-01-01,12R_nlcd90_00,12R,90,4.0,39.0,78
2022-02-01,12R_nlcd31_08,12R,31,5.0,17.0,100
2022-02-01,12R_nlcd41_08,12R,41,5.0,38.0,105
2022-02-01,12R_nlcd42_08,12R,42,5.0,45.0,95
2022-02-01,12R_nlcd43_08,12R,43,5.0,46.0,96
2022-02-01,12R_nlcd52_08,12R,52,5.0,17.0,103
2022-02-01,12R_nlcd71_08,12R,71,6.0,17.0,97
2022-02-01,12R_nlcd81_08,12R,81,5.0,51.0,93
2022-02-01,12R_nlcd82_08,12R,82,5.0,69.0,103
2022-02-01,12R_nlcd90_08,12R,90,5.0,42.0,92
2022-02-01,12R_nlcd31_07,12R,31,4.0,12.0,100
2022-02-01,12R_nlcd41_07,12R,41,4.0,27.0,99
2022-02-01,12R_nlcd42_07,12R,42,5.0,50.0,100
2022-02-01,12R_nlcd43_07,12R,43,5.0,30.0,91
2022-02-01,12R_nlcd52_07,12R,52,4.0,11.0,101
2022-02-01,12R_nlcd71_07,12R,71,5.0,16.0,87
2022-02-01,12R_nlcd81_07,12R,81,4.0,13.0,108
2022-02-01,12R_nlcd82_07,12R,82,5.0,25.0,102
2022-02-01,12R_nlcd90_07,12R,90,4.0,52.0,107
2022-02-01,12R_nlcd31_06,12R,31,4.0,12.0,100
2022-02-01,12R_nlcd41_06,12R,41,4.0,29.0,105
2022-02-01,12R_nlcd42_06,12R,42,5.0,41.0,94
2022-02-01,12R_nlcd43_06,12R,43,4.0,39.0,95
2022-02-01,12R_nlcd52_06,12R,52,5.0,12.0,105
2022-02-01,12R_nlcd71_06,12R,71,5.0,8.0,112
2022-02-01,12R_nlcd81_06,12R,81,5.0,36.0,93
2022-02-01,12R_nlcd82_06,12R,82,4.0,55.0,102
2022-02-01,12R_nlcd90_06,12R,90,4.0,60.0,92
2022-02-01,12R_nlcd31_05,12R,31,4.0,22.0,100
2022-02-01,12R_nlcd41_05,12R,41,4.0,34.0,104
2022-02-01,12R_nlcd42_05,12R,42,5.0,39.0,90
2022-02-01,12R_nlcd43_05,12R,43,5.0,43.0,101
2022-02-01,12R_nlcd52_05,12R,52,4.0,18.0,113
2022-02-01,12R_nlcd71_05,12R,71,6.0,18.0,88
2022-02-01,12R_nlcd81_05,12R,81,4.0,33.0,100
2022-02-01,12R_nlcd82_05,12R,82,5.0,56.0,104
2022-02-01,12R_nlcd90_05,12R,90,4.0,43.0,106
2022-02-01,12R_nlcd31_04,12R,31,5.0,39.0,102
2022-02-01,12R_nlcd41_04,12R,41,5.0,47.0,108
2022-02-01,12R_nlcd42_04,12R,42,5.0,20.0,99
2022-02-01,12R_nlcd43_04,12R,43,4.0,35.0,96
2022-02-01,12R_nlcd52_04,12R,52,4.0,30.0,93
2022-02-01,12R_nlcd71_04,12R,71,5.0,38.0,108
2022-02-01,12R_nlcd81_04,12R,81,4.0,42.0,107
2022-02-01,12R_nlcd82_04,12R,82,5.0,85.0,105
2022-02-01,12R_nlcd90_04,12R,90,5.0,52.0,107
2022-02-01,12R_nlcd31_03,12R,31,4.0,14.0,102
2022-02-01,12R_nlcd41_03,12R,41,4.0,29.0,105
2022-02-01,12R_nlcd42_03,12R,42,5.0,44.0,95
2022-02-01,12R_nlcd43_03,12R,43,5.0,31.0,96
2022-02-01,12R_nlcd52_03,12R,52,4.0,12.0,102
2022-02-01,12R_nlcd71_03,12R,71,5.0,8.0,98
2022-02-01,12R_nlcd81_03,12R,81,6.0,38.0,104
2022-02-01,12R_nlcd82_03,12R,82,5.0,64.0,104
2022-02-01,12R_nlcd90_03,12R,90,4.0,26.0,96
2022-02-01,12R_nlcd31_02,12R,31,4.0,6.0,102
2022-02-01,12R_nlcd41_02,12R,41,5.0,51.0,108
2022-02-01,12R_nlcd42_02,12R,42,5.0,43.0,103
2022-02-01,12R_nlcd43_02,12R,43,4.0,38.0,108
2022-02-01,12R_nlcd52_02,12R,52,4.0,12.0,104
2022-02-01,12R_nlcd71_02,12R,71,6.0,12.0,111
2022-02-01,12R_nlcd81_02,12R,81,4.0,19.0,104
2022-02-01,12R_nlcd82_02,12R,82,4.0,48.0,103
2022-02-01,12R_nlcd90_02,12R,90,5.0,56.0,107
2022-02-01,12R_nlcd31_01,12R,31,4.0,23.0,100
2022-02-01,12R_nlcd41_01,12R,41,6.0,47.0,108
2022-02-01,12R_nlcd42_01,12R,42,5.0,38.0,104
2022-02-01,12R_nlcd43_01,12R,43,5.0,29.0,108
2022-02-01,12R_nlcd52_01,12R,52,5.0,18.0,99
2022-02-01,12R_nlcd71_01,12R,71,5.0,8.0,103
2022-02-01,12R_nlcd81_01,12R,81,5.0,37.0,108
2022-02-01,12R_nlcd82_01,12R,82,4.0,43.0,102
2022-02-01,12R_nlcd90_01,12R,90,5.0,26.0,109
2022-02-01,12R_nlcd31_00,12R,31,5.0,12.0,91
2022-02-01,12R_nlcd41_00,12R,41,6.0,43.0,107
2022-02-01,12R_nlcd42_00,12R,42,4.0,36.0,101
2022-02-01,12R_nlcd43_00,12R,43,5.0,23.0,97
2022-02-01,12R_nlcd52_00,12R,52,5.0,41.0,96
2022-02-01,12R_nlcd71_00,12R,71,5.0,8.0,103
2022-02-01,12R_nlcd81_00,12R,81,5.0,28.0,108
2022-02-01,12R_nlcd82_00,12R,82,5.0,42.0,103
2022-02-01,12R_nlcd90_00,12R,90,4.0,55.0,108
2022-03-01,12R_nlcd31_08,12R,31,4.0,15.0,146
2022-03-01,12R_nlcd41_08,12R,41,5.0,66.0,146
2022-03-01,12R_nlcd42_08,12R,42,4.0,75.0,138
2022-03-01,12R_nlcd43_08,12R,43,5.0,70.0,142
2022-03-01,12R_nlcd52_08,12R,52,4.0,25.0,153
2022-03-01,12R_nlcd71_08,12R,71,6.0,26.0,140
2022-03-01,12R_nlcd81_08,12R,81,5.0,83.0,135
2022-03-01,12R_nlcd82_08,12R,82,5.0,101.0,154
2022-03-01,12R_nlcd90_08,12R,90,5.0,60.0,135
2022-03-01,12R_nlcd31_07,12R,31,5.0,22.0,147
2022-03-01,12R_nlcd41_07,12R,41,5.0,61.0,140
2022-03-01,12R_nlcd42_07,12R,42,5.0,75.0,143
2022-03-01,12R_nlcd43_07,12R,43,5.0,55.0,138
2022-03-01,12R_nlcd52_07,12R,52,5.0,22.0,144
2022-03-01,12R_nlcd71_07,12R,71,5.0,33.0,129
2022-03-01,12R_nlcd81_07,12R,81,5.0,22.0,147
2022-03-01,12R_nlcd82_07,12R,82,4.0,42.0,153
2022-03-01,12R_nlcd90_07,12R,90,5.0,83.0,154
2022-03-01,12R_nlcd31_06,12R,31,5.0,22.0,147
2022-03-01,12R_nlcd41_06,12R,41,4.0,65.0,146
2022-03-01,12R_nlcd42_06,12R,42,5.0,62.0,136
2022-03-01,12R_nlcd43_06,12R,43,4.0,63.0,141
2022-03-01,12R_nlcd52_06,12R,52,5.0,9.0,159
2022-03-01,12R_nlcd71_06,12R,71,5.0,16.0,160
2022-03-01,12R_nlcd81_06,12R,81,4.0,58.0,136
2022-03-01,12R_nlcd82_06,12R,82,5.0,124.0,153
2022-03-01,12R_nlcd90_06,12R,90,4.0,95.0,134
2022-03-01,12R_nlcd31_05,12R,31,4.0,32.0,147
2022-03-01,12R_nlcd41_05,12R,41,4.0,66.0,146
2022-03-01,12R_nlcd42_05,12R,42,5.0,69.0,134
2022-03-01,12R_nlcd43_05,12R,43,4.0,83.0,148
2022-03-01,12R_nlcd52_05,12R,52,4.0,28.0,163
2022-03-01,12R_nlcd71_05,12R,71,4.0,37.0,130
2022-03-01,12R_nlcd81_05,12R,81,4.0,59.0,146
2022-03-01,12R_nlcd82_05,12R,82,5.0,140.0,160
2022-03-01,12R_nlcd90_05,12R,90,5.0,67.0,152
2022-03-01,12R_nlcd31_04,12R,31,5.0,59.0,149
2022-03-01,12R_nlcd41_04,12R,41,4.0,71.0,147
2022-03-01,12R_nlcd42_04,12R,42,4.0,39.0,145
2022-03-01,12R_nlcd43_04,12R,43,4.0,57.0,143
2022-03-01,12R_nlcd52_04,12R,52,4.0,35.0,142
2022-03-01,12R_nlcd71_04,12R,71,6.0,49.0,158
2022-03-01,12R_nlcd81_04,12R,81,4.0,70.0,155
2022-03-01,12R_nlcd82_04,12R,82,4.0,117.0,156
2022-03-01,12R_nlcd90_04,12R,90,4.0,82.0,146
2022-03-01,12R_nlcd31_03,12R,31,4.0,14.0,149
2022-03-01,12R_nlcd41_03,12R,41,4.0,65.0,146
2022-03-01,12R_nlcd42_03,12R,42,5.0,72.0,139
2022-03-01,12R_nlcd43_03,12R,43,5.0,46.0,139
2022-03-01,12R_nlcd52_03,12R,52,4.0,23.0,144
2022-03-01,12R_nlcd71_03,12R,71,4.0,4.0,147
2022-03-01,12R_nlcd81_03,12R,81,6.0,64.0,145
2022-03-01,12R_nlcd82_03,12R,82,6.0,135.0,160
2022-03-01,12R_nlcd90_03,12R,90,5.0,58.0,141
2022-03-01,12R_nlcd31_02,12R,31,4.0,12.0,150
2022-03-01,12R_nlcd41_02,12R,41,5.0,85.0,147
2022-03-01,12R_nlcd42_02,12R,42,5.0,75.0,149
2022-03-01,12R_nlcd43_02,12R,43,4.0,56.0,154
2022-03-01,12R_nlcd52_02,12R,52,5.0,26.0,149
2022-03-01,12R_nlcd71_02,12R,71,6.0,37.0,159
2022-03-01,12R_nlcd81_02,12R,81,4.0,28.0,146
2022-03-01,12R_nlcd82_02,12R,82,4.0,106.0,154
2022-03-01,12R_nlcd90_02,12R,90,4.0,81.0,147
2022-03-01,12R_nlcd31_01,12R,31,5.0,59.0,147
2022-03-01,12R_nlcd41_01,12R,41,6.0,77.0,147
2022-03-01,12R_nlcd42_01,12R,42,4.0,57.0,150
2022-03-01,12R_nlcd43_01,12R,43,4.0,66.0,148
2022-03-01,12R_nlcd52_01,12R,52,4.0,25.0,143
2022-03-01,12R_nlcd71_01,12R,71,4.0,3.0,154
2022-03-01,12R_nlcd81_01,12R,81,4.0,41.0,155
2022-03-01,12R_nlcd82_01,12R,82,6.0,94.0,153
2022-03-01,12R_nlcd90_01,12R,90,4.0,35.0,159
2022-03-01,12R_nlcd31_00,12R,31,5.0,18.0,138
2022-03-01,12R_nlcd41_00,12R,41,6.0,73.0,148
2022-03-01,12R_nlcd42_00,12R,42,4.0,55.0,148
2022-03-01,12R_nlcd43_00,12R,43,4.0,30.0,142
2022-03-01,12R_nlcd52_00,12R,52,5.0,62.0,137
2022-03-01,12R_nlcd71_00,12R,71,4.0,4.0,154
2022-03-01,12R_nlcd81_00,12R,81,4.0,60.0,146
