date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,19TCH_nlcd90_01,19TCH,19T,90,2024,4.0,56.0,49
2015-10-01,19TCJ_nlcd90_00,19TCJ,19T,90,2024,5.0,44.0,43
2015-10-01,19TCJ_nlcd90_01,19TCJ,19T,90,2024,5.0,34.0,45
2015-10-01,19TCK_nlcd90_00,19TCK,19T,90,2024,4.0,40.0,40
2015-10-01,19TCK_nlcd90_01,19TCK,19T,90,2024,5.0,33.0,32
2015-10-01,19TDJ_nlcd90_00,19TDJ,19T,90,2024,5.0,46.0,40
2015-10-01,19TDJ_nlcd90_01,19TDJ,19T,90,2024,4.0,46.0,44
2015-10-01,19TDK_nlcd90_00,19TDK,19T,90,2024,5.0,43.0,40
2015-10-01,19TDK_nlcd90_01,19TDK,19T,90,2024,4.0,41.0,40
2015-10-01,19TDL_nlcd90_00,19TDL,19T,90,2024,4.0,37.0,35
2015-10-01,19TDL_nlcd90_01,19TDL,19T,90,2024,4.0,35.0,38
2015-10-01,19TDM_nlcd90_00,19TDM,19T,90,2024,4.0,40.0,32
2015-10-01,19TDM_nlcd90_01,19TDM,19T,90,2024,4.0,35.0,35
2015-10-01,19TEK_nlcd90_00,19TEK,19T,90,2024,4.0,42.0,39
2015-10-01,19TEK_nlcd90_01,19TEK,19T,90,2024,5.0,38.0,38
2015-10-01,19TEL_nlcd90_00,19TEL,19T,90,2024,5.0,39.0,39
2015-10-01,19TEL_nlcd90_01,19TEL,19T,90,2024,4.0,41.0,38
2015-10-01,19TEM_nlcd90_00,19TEM,19T,90,2024,4.0,34.0,34
2015-10-01,19TEM_nlcd90_01,19TEM,19T,90,2024,5.0,38.0,34
2015-10-01,19TFK_nlcd90_00,19TFK,19T,90,2024,5.0,27.0,34
2015-10-01,19TFK_nlcd90_01,19TFK,19T,90,2024,5.0,45.0,36
2015-10-01,19TBG_nlcd95_00,19TBG,19T,95,2024,5.0,61.0,53
2015-10-01,19TBH_nlcd95_00,19TBH,19T,95,2024,4.0,54.0,48
